#BON_2014 for dates between: 2015-01-31  -  2015-02-10
 #This file contains dFlux vs. E(MeV/n) for the dates
 #provided in the input file
 #Index E[MeV/n] dFlux(Z=1-28)[particles/MeV/n/sr/s/m^2]
#Run No:    1
   1   0.1000000E+00 0.13786052E-03 0.56986941E-04 0.27973456E-06 0.91639492E-07 0.41170074E-06 0.14511909E-05 0.34010097E-06 0.14270112E-05 0.25737231E-07 0.22531751E-06 0.47941487E-07 0.32708274E-06 0.51204484E-07 0.23401817E-06 0.64988526E-08 0.37474614E-07 0.64482482E-08 0.15595710E-07 0.12068581E-07 0.30125054E-07 0.73094948E-08 0.26095016E-07 0.13474639E-07 0.27367092E-07 0.15929428E-07 0.18449104E-06 0.11142156E-08 0.86954239E-08
  25   0.1556654     0.23970348E-03 0.97545453E-04 0.47719965E-06 0.15636594E-06 0.70331822E-06 0.24839978E-05 0.58206803E-06 0.24425810E-05 0.43987690E-07 0.38556772E-06 0.81974449E-07 0.55973391E-06 0.87562931E-07 0.40058589E-06 0.11111272E-07 0.64137389E-07 0.11021990E-07 0.26623074E-07 0.20639554E-07 0.51562541E-07 0.12488432E-07 0.44570985E-07 0.23006221E-07 0.46751509E-07 0.27203626E-07 0.31528890E-06 0.19034541E-08 0.14868101E-07
  26   0.1585624     0.24523216E-03 0.99728713E-04 0.48781015E-06 0.15984402E-06 0.71899899E-06 0.25395932E-05 0.59509136E-06 0.24972476E-05 0.44969266E-07 0.39419260E-06 0.83805418E-07 0.57225611E-06 0.89519077E-07 0.40955248E-06 0.11359369E-07 0.65572472E-07 0.11267978E-07 0.27215785E-07 0.21100670E-07 0.52716459E-07 0.12766920E-07 0.45564391E-07 0.23518606E-07 0.47793865E-07 0.27809767E-07 0.32232401E-06 0.19458966E-08 0.15200202E-07
  27   0.1615133     0.25082112E-03 0.10193343E-03 0.49852258E-06 0.16335547E-06 0.73483170E-06 0.25957347E-05 0.60824249E-06 0.25524516E-05 0.45960341E-07 0.40290189E-06 0.85654207E-07 0.58490110E-06 0.91494307E-07 0.41860719E-06 0.11609880E-07 0.67021624E-07 0.11516353E-07 0.27814195E-07 0.21566278E-07 0.53881717E-07 0.13048106E-07 0.46567401E-07 0.24035931E-07 0.48846314E-07 0.28421764E-07 0.32942745E-06 0.19887503E-08 0.15535541E-07
  28   0.1645191     0.25660114E-03 0.10421265E-03 0.50959630E-06 0.16698526E-06 0.75119874E-06 0.26537737E-05 0.62183790E-06 0.26095208E-05 0.46984887E-07 0.41190552E-06 0.87565454E-07 0.59797355E-06 0.93536258E-07 0.42796805E-06 0.11868847E-07 0.68519761E-07 0.11773113E-07 0.28432797E-07 0.22047605E-07 0.55086343E-07 0.13338781E-07 0.47604264E-07 0.24570708E-07 0.49934297E-07 0.29054418E-07 0.33677080E-06 0.20330508E-08 0.15882206E-07
  29   0.1675808     0.26255331E-03 0.10655856E-03 0.52099278E-06 0.17072090E-06 0.76804372E-06 0.27135104E-05 0.63583099E-06 0.26682599E-05 0.48039368E-07 0.42117267E-06 0.89532584E-07 0.61142850E-06 0.95637901E-07 0.43760278E-06 0.12135378E-07 0.70061709E-07 0.12037373E-07 0.29069440E-07 0.22542997E-07 0.56326218E-07 0.13637940E-07 0.48671392E-07 0.25121096E-07 0.51054048E-07 0.29705530E-07 0.34432875E-06 0.20786457E-08 0.16239008E-07
  30   0.1706995     0.26859279E-03 0.10893660E-03 0.53254320E-06 0.17450691E-06 0.78511761E-06 0.27740659E-05 0.65001552E-06 0.27278036E-05 0.49108177E-07 0.43056659E-06 0.91526516E-07 0.62506746E-06 0.97768208E-07 0.44736953E-06 0.12405538E-07 0.71624754E-07 0.12305225E-07 0.29714693E-07 0.23045139E-07 0.57583069E-07 0.13941165E-07 0.49752998E-07 0.25678935E-07 0.52188991E-07 0.30365470E-07 0.35198946E-06 0.21248601E-08 0.16600676E-07
  31   0.1738762     0.27480873E-03 0.11138284E-03 0.54442359E-06 0.17840105E-06 0.80267972E-06 0.28363575E-05 0.66460643E-06 0.27890546E-05 0.50207579E-07 0.44022968E-06 0.93577583E-07 0.63909738E-06 0.99959514E-07 0.45741632E-06 0.12683429E-07 0.73232606E-07 0.12580739E-07 0.30378381E-07 0.23561663E-07 0.58875948E-07 0.14253061E-07 0.50865545E-07 0.26252721E-07 0.53356423E-07 0.31044287E-07 0.35986955E-06 0.21723972E-08 0.16972702E-07
  32   0.1771121     0.28111559E-03 0.11386249E-03 0.55646359E-06 0.18234756E-06 0.82047944E-06 0.28994993E-05 0.67939646E-06 0.28511424E-05 0.51321880E-07 0.45002452E-06 0.95656510E-07 0.65331881E-06 0.10218060E-06 0.46760036E-06 0.12965092E-07 0.74862392E-07 0.12859987E-07 0.31051023E-07 0.24085207E-07 0.60186480E-07 0.14569178E-07 0.51993130E-07 0.26834257E-07 0.54539640E-07 0.31732274E-07 0.36785639E-06 0.22205779E-08 0.17349787E-07
  33   0.1804082     0.28760318E-03 0.11641184E-03 0.56884085E-06 0.18640459E-06 0.83877831E-06 0.29644170E-05 0.69460242E-06 0.29149753E-05 0.52467456E-07 0.46009464E-06 0.97793823E-07 0.66794007E-06 0.10446407E-06 0.47807089E-06 0.13254655E-07 0.76537987E-07 0.13147068E-07 0.31742509E-07 0.24623457E-07 0.61533861E-07 0.14894163E-07 0.53152341E-07 0.27432094E-07 0.55756065E-07 0.32439555E-07 0.37606753E-06 0.22701112E-08 0.17737463E-07
  34   0.1837656     0.29418545E-03 0.11899596E-03 0.58138426E-06 0.19051600E-06 0.85732432E-06 0.30302192E-05 0.71001506E-06 0.29796786E-05 0.53628504E-07 0.47030167E-06 0.99960090E-07 0.68276017E-06 0.10677852E-06 0.48868412E-06 0.13548139E-07 0.78236390E-07 0.13438026E-07 0.32443285E-07 0.25168999E-07 0.62899602E-07 0.15223534E-07 0.54327181E-07 0.28037975E-07 0.56988895E-07 0.33156361E-07 0.38438966E-06 0.23203131E-08 0.18130399E-07
